"","user_id","screen_name","Tipo_organismo","database","url_path","Tipo_organismo_2","Interbloque","diputado_bloque","description","profile_image_url","name","followers_count","image"
"55","146551002","pablowalter","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Consejo ciol PRO - ex Sedor ciol por Tucumán - ex Director AySA","http://pbs.twimg.com/profile_images/917054441660076034/ClA-vnPd_400x400.jpg","Pablo Walter","4762","<img src="" http://pbs.twimg.com/profile_images/917054441660076034/ClA-vnPd_400x400.jpg "" height=""52""></img>"
"56","1089470094","FlorenciaTeuly","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,NA,"http://pbs.twimg.com/profile_images/1419339765170720780/C6WmahWW_400x400.jpg","Florencia Teuly","83","<img src="" http://pbs.twimg.com/profile_images/1419339765170720780/C6WmahWW_400x400.jpg "" height=""52""></img>"
"57","164335332","gracielaoca","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Diputada ciol. Presidenta de @confianzapubli. Me dicen la hormiguita <U+0001F41C> Lucho #ContraLaCorrupción","http://pbs.twimg.com/profile_images/885989964722429952/17BWJhux_400x400.jpg","Graciela Ocaña","274234","<img src="" http://pbs.twimg.com/profile_images/885989964722429952/17BWJhux_400x400.jpg "" height=""52""></img>"
"58","455078578","danyatavela77","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Mamá de Euge <U+0001F60A>
Contadora y docente. 
Vicerrectora #UNNOBA 
Precandidata a diputada ciol #DarElPaso https://t.co/qFy46QHmQL","http://pbs.twimg.com/profile_images/1424848909311037440/CgWQj6_q_400x400.jpg","Danya  Tavela","4545","<img src="" http://pbs.twimg.com/profile_images/1424848909311037440/CgWQj6_q_400x400.jpg "" height=""52""></img>"
"59","119477232","gmilman","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Precandidato a Diputado ciol. Ex Secretario de Gestión Federal del Ministerio de Seguridad de la ción. Es #JUNTOS.","http://pbs.twimg.com/profile_images/969260562977837059/bUjB5kcv_400x400.jpg","Gerardo Milman","13725","<img src="" http://pbs.twimg.com/profile_images/969260562977837059/bUjB5kcv_400x400.jpg "" height=""52""></img>"
"60","141302782","ElsaLlender","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Politóloga y directora de @CPoliticaUBA.

Precandidata a Diputada ciol por #DarElPaso <U+0001F463>
<U+0001F534><U+26AA> @UCRBuenosAires","http://pbs.twimg.com/profile_images/1420837984283287553/eHactY3E_400x400.jpg","Elsa Llenderrozas","4857","<img src="" http://pbs.twimg.com/profile_images/1420837984283287553/eHactY3E_400x400.jpg "" height=""52""></img>"
"61","209869723","marusotolano","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Quilmeña de cimiento y corazón <U+2665><U+FE0F>. Actualmente Concejal de Quilmes y Precandidata a Diputada ciol por la provincia de Buenos Aires. Es #Juntos","http://pbs.twimg.com/profile_images/1383536652409217025/9PAiSTPb_400x400.jpg","Maria Sotolano","2851","<img src="" http://pbs.twimg.com/profile_images/1383536652409217025/9PAiSTPb_400x400.jpg "" height=""52""></img>"
"62","184913920","JesusCariglino","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"#MalvisArgentis #JuntosPorMalvis #DarElPaso <U+0001F1E6><U+0001F1F7>
Precandidato a Diputado ciol por la Provincia de Buenos Aires.","http://pbs.twimg.com/profile_images/1423345456764100614/F5WY6Fy2_400x400.jpg","Jesús Cariglino","29345","<img src="" http://pbs.twimg.com/profile_images/1423345456764100614/F5WY6Fy2_400x400.jpg "" height=""52""></img>"
"63","1976305112","gaby_besa","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Diputada de la provincia de Buenos Aires. Trabajando por y para los boerenses como desde el primer día.","http://pbs.twimg.com/profile_images/1143527167579607040/HVoho9ZP_400x400.png","Gabriela Besa","3076","<img src="" http://pbs.twimg.com/profile_images/1143527167579607040/HVoho9ZP_400x400.png "" height=""52""></img>"
"64","1688741424","PabloJulianoLP","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"33 años. Abogado y estudiante de Medici @unlp. De la @JRBsAs y @FURPlata. Becario en el CIAS. Papá de Hipólito y las mellis Delfi y Reta. #DarElPaso <U+0001F463><U+0001F1E6><U+2764>","http://pbs.twimg.com/profile_images/1204422252210601985/Cypm8cIg_400x400.jpg","Pablo Juliano","3525","<img src="" http://pbs.twimg.com/profile_images/1204422252210601985/Cypm8cIg_400x400.jpg "" height=""52""></img>"
"65","4182862877","victoria25M","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Precandidata a Diputada ciol de Juntos por prov. de Buenos Aires
Intendente municipal por CC-Ari (MC)
Abogada
República - Humanismo - Libertad","http://pbs.twimg.com/profile_images/1420041401467904004/SYP91Akq_400x400.jpg","Victoria Borrego","152","<img src="" http://pbs.twimg.com/profile_images/1420041401467904004/SYP91Akq_400x400.jpg "" height=""52""></img>"
"66","189294129","mmugnolo","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Abogado, Radical e hincha de River. Secretario Gral. UCR PBA. Presidente de Fundación Nexo. Di amigo y entra.","http://pbs.twimg.com/profile_images/1423663812197195781/sh7XSCIp_400x400.jpg","Mariano Mugnolo","1633","<img src="" http://pbs.twimg.com/profile_images/1423663812197195781/sh7XSCIp_400x400.jpg "" height=""52""></img>"
"67","198527013","jsanchezwrba","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Lic en Ciencia Política y RRII. Papá de Ine y hermano de mis amigos. Precandidato a Diputado c. por Bs As #EsJuntos https://t.co/HFGNJbF9QZ","http://pbs.twimg.com/profile_images/956907948751638528/d-6eiYgq_400x400.jpg","Javier Sanchez Wrba","830","<img src="" http://pbs.twimg.com/profile_images/956907948751638528/d-6eiYgq_400x400.jpg "" height=""52""></img>"
"68","329701984","CristiMalegni","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,NA,"http://pbs.twimg.com/profile_images/1063215362001522689/gZuegpEM_400x400.jpg","Maria C. malegni","53","<img src="" http://pbs.twimg.com/profile_images/1063215362001522689/gZuegpEM_400x400.jpg "" height=""52""></img>"
"69","707379391295258624","desensiflor","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Abogada <U+2696><U+FE0F>. Mama de Lupe <U+0001F467><U+0001F3FC>. Maestrando en Derecho Administrativo @UnivAustral<U+0001F4DA>Precandidata a diputada ciol por PBA <U+0001F3DB> Equipo @cristianritondo<U+2699><U+FE0F>","http://pbs.twimg.com/profile_images/1425991928496205826/QDZD9jKn_400x400.jpg","Florencia De Sensi","130","<img src="" http://pbs.twimg.com/profile_images/1425991928496205826/QDZD9jKn_400x400.jpg "" height=""52""></img>"
"70","1379134831","pablozubiaurre","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Profesor de Historia. Intendente de Ayacucho.","http://pbs.twimg.com/profile_images/855876265743724544/5IR48RQT_400x400.jpg","Pablo Zubiaurre","166","<img src="" http://pbs.twimg.com/profile_images/855876265743724544/5IR48RQT_400x400.jpg "" height=""52""></img>"
"71","168274686","pronelson","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Familiero, de buen comer y de #cambiemos hasta la medula. Secretario de Gobierno de la Municipalidad de La Plata.","http://pbs.twimg.com/profile_images/678729846852345856/XpBr8ykq_400x400.jpg","Nelson Marino","1453","<img src="" http://pbs.twimg.com/profile_images/678729846852345856/XpBr8ykq_400x400.jpg "" height=""52""></img>"
"72",NA,"PatoVasquezOk","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,NA,NA,NA,NA,"<img src="" NA "" height=""52""></img>"
"73","1047913019748093954","DiGiuseppeWal","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Vecino. Abogado (UBA). Fundador y Conductor de Identidad Quilmeña y Hacemos Quilmes. Pre candidato a Diputado ciol x BsAs #Juntos","http://pbs.twimg.com/profile_images/1338675325891452929/lMsRvXsw_400x400.jpg","Walter Di Giuseppe","806","<img src="" http://pbs.twimg.com/profile_images/1338675325891452929/lMsRvXsw_400x400.jpg "" height=""52""></img>"
"74",NA,"LauraPerugorria","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,NA,NA,NA,NA,"<img src="" NA "" height=""52""></img>"
"75",NA,"SofideHagen","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,NA,NA,NA,NA,"<img src="" NA "" height=""52""></img>"
"76","288411168","LucasYacob","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Concejal de @juntoscambioar en Avellaneda - Desde siempre PRO <U+25B6><U+FE0F>","http://pbs.twimg.com/profile_images/1149139594048352257/QOUNyRFe_400x400.jpg","Lucas Yacob","2032","<img src="" http://pbs.twimg.com/profile_images/1149139594048352257/QOUNyRFe_400x400.jpg "" height=""52""></img>"
"77","178170070","menecadjedjeian","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Abogada. Adjunta UBA. Directora Capacitación @CCARIPba. Directora Obra Pública AGCBA. Concejal @ccari_vlopez 2015-19. Conductora programa radial Adultos Mayores","http://pbs.twimg.com/profile_images/897482578999074818/AjZoFjrl_400x400.jpg","Meneca Djedjeian","2122","<img src="" http://pbs.twimg.com/profile_images/897482578999074818/AjZoFjrl_400x400.jpg "" height=""52""></img>"
"78","2743779132","GSanchezSterli","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Quilmeño. Abogado y Diputado Provincial. Casado con Flor y Papá de 4 mujeres. Sueño y trabajo todos los días por un país mejor. Creador de https://t.co/9WZdzCaijb","http://pbs.twimg.com/profile_images/938475318410661888/5T9Ybx8n_400x400.jpg","Guillermo Sánchez Sterli","1838","<img src="" http://pbs.twimg.com/profile_images/938475318410661888/5T9Ybx8n_400x400.jpg "" height=""52""></img>"
"79","172180817","mersangui","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"La Educación merece el compromiso de toda la comunidad <U+0001F1E6><U+0001F1F7>","http://pbs.twimg.com/profile_images/858407230269476864/I_PGrAA__400x400.jpg","Mercedes Sanguineti","498","<img src="" http://pbs.twimg.com/profile_images/858407230269476864/I_PGrAA__400x400.jpg "" height=""52""></img>"
"80","226262965","rosaliafucello","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"<U+0001F64B><U+200D><U+2640><U+FE0F>Mamá de Mati y Feli. Concejal de JxC San Isidro y Vicepresidenta del Honorable Concejo Deliberante. Quiero escucharte.","http://pbs.twimg.com/profile_images/1416016640827875331/2G3gUaRe_400x400.jpg","Rosalia Fucello <U+0001F1E6><U+0001F1F7>","4166","<img src="" http://pbs.twimg.com/profile_images/1416016640827875331/2G3gUaRe_400x400.jpg "" height=""52""></img>"
"81","341241659","EmiFerndezPS","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Abogado. Concejal Platense Socialista 2011 - 2015. Papá de Alejo. Pareja de Vanesa. Sec. Gral. del Partido Socialista de la Prov. de Bs As.","http://pbs.twimg.com/profile_images/1425615233876385794/nx6Eivc0_400x400.jpg","Emiliano Ferndez","1462","<img src="" http://pbs.twimg.com/profile_images/1425615233876385794/nx6Eivc0_400x400.jpg "" height=""52""></img>"
"82","240972621","rodrigodeloredo","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Casado con Caro y papá de cuatro. Candidato a Diputado ciol por Córdoba. Radical. #JuntosPorElCambio.","http://pbs.twimg.com/profile_images/1424833949143031810/hsGVANJ8_400x400.jpg","Rodrigo de Loredo","14369","<img src="" http://pbs.twimg.com/profile_images/1424833949143031810/hsGVANJ8_400x400.jpg "" height=""52""></img>"
"83","220826418","ramonjmestre","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Radical, cordobés y soñador. Intendente de Córdoba (2011/2019). Sedor ciol (2009/2011). Casado con Meli y papá de Jua, Bauti y Pedro.","http://pbs.twimg.com/profile_images/1434283930685956100/wNBR1huO_400x400.jpg","Ramón Mestre","63192","<img src="" http://pbs.twimg.com/profile_images/1434283930685956100/wNBR1huO_400x400.jpg "" height=""52""></img>"
"84","950348940876111872","MariaIspizua","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Mamá de Cande y Manu. <U+0001F469><U+200D><U+0001F4BC>Abogada y Notaria. Concejal de Jesús María. <U+0001F4AA>Pre-candidata a Diputada por Córdoba de @juntoscambioar","http://pbs.twimg.com/profile_images/1420736806434263047/N8oxfqsp_400x400.jpg","Maria Ispizua","543","<img src="" http://pbs.twimg.com/profile_images/1420736806434263047/N8oxfqsp_400x400.jpg "" height=""52""></img>"
"85","1269450074188283905","GabrielaKoning","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Presidente del Concejo Deliberante Río Tercero - Mamá de Ginno y de Astor - Militante radical","http://pbs.twimg.com/profile_images/1269458687011274759/ERYPlp4x_400x400.jpg","Gabriela Brouwer de Koning","242","<img src="" http://pbs.twimg.com/profile_images/1269458687011274759/ERYPlp4x_400x400.jpg "" height=""52""></img>"
"86","1218898952","hleis1","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Precandidato a Diputado ciol - Secretario Gral de Pro Córdoba. Quiero devolverle el potencial y la esperanza a los argentinos y defender mi querida Córdoba.","http://pbs.twimg.com/profile_images/1421198354680266762/uTODw56C_400x400.jpg","Henry Blas Leis","825","<img src="" http://pbs.twimg.com/profile_images/1421198354680266762/uTODw56C_400x400.jpg "" height=""52""></img>"
"87","220731039","oagost","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Vicepresidente 1° y Apoderado del Pro Córdoba / Coordidor @proprocba / Abogado UNC y Magíster U Alcalá de Heres / Presidente Fundación Protagonistas","http://pbs.twimg.com/profile_images/1363586649138077700/ZYbK-rC5_400x400.jpg","Oscar Agost Carreño","2720","<img src="" http://pbs.twimg.com/profile_images/1363586649138077700/ZYbK-rC5_400x400.jpg "" height=""52""></img>"
"88","950188013434359808","CeciRoffe","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Feliz mamá de Agos,Martu y Justi.","http://pbs.twimg.com/profile_images/950198928573648896/lqefPbzS_400x400.jpg","Ceci Roffe","152","<img src="" http://pbs.twimg.com/profile_images/950198928573648896/lqefPbzS_400x400.jpg "" height=""52""></img>"
"89","1088557979081891841","YaniDiputada","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Concejal de Juntos por Río Cuarto, ex coordidora de PAMI  y subsecretaria de Ñinez, Adolescencia y Familia. <U+0001F600>
Candidata a Diputada ciol <U+0001F4AA><U+0001F3FC>","http://pbs.twimg.com/profile_images/1421104073110179845/PlxDQVlZ_400x400.jpg","Yani Moreno Zamanillo Diputada ciol","219","<img src="" http://pbs.twimg.com/profile_images/1421104073110179845/PlxDQVlZ_400x400.jpg "" height=""52""></img>"
"90","886058959374864386","jbriaintendente","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Intendente de @MMorteros (Cba) - Médico (ORL) Padre de Igcio y Francisco, casado con María Alejandra #SeguimosTrabajandoJuntos<U+0001F1E6><U+0001F1F7>","http://pbs.twimg.com/profile_images/1434670675701157892/ws2Bj180_400x400.jpg","Jose Bria","601","<img src="" http://pbs.twimg.com/profile_images/1434670675701157892/ws2Bj180_400x400.jpg "" height=""52""></img>"
"91","154163537","ghmaqueda","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Abogado | Presidente de @ccari_cordoba | Precandidato a Diputado ciol de Juntos por Córdoba","http://pbs.twimg.com/profile_images/1405557739556900864/U4yGXfOu_400x400.jpg","Gregorio Hernández Maqueda","6657","<img src="" http://pbs.twimg.com/profile_images/1405557739556900864/U4yGXfOu_400x400.jpg "" height=""52""></img>"
"92",NA,"AClRomero","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,NA,NA,NA,NA,"<img src="" NA "" height=""52""></img>"
"93","506322855","franmmonti","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Catamarqueño, Abogado, Futbolero, Diputado por Cambiemos","http://pbs.twimg.com/profile_images/1054144920359985152/A5j927f7_400x400.jpg","Francisco Monti","474","<img src="" http://pbs.twimg.com/profile_images/1054144920359985152/A5j927f7_400x400.jpg "" height=""52""></img>"
"94","1500612732","Vilma_Chayle","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"amante del bien común 
feminista y social por turaleza 
defensora de los derechos humanos Dirigente de la UCR","http://pbs.twimg.com/profile_images/1363899072244027392/KCBO7uTL_400x400.jpg","Vilma Chayle","550","<img src="" http://pbs.twimg.com/profile_images/1363899072244027392/KCBO7uTL_400x400.jpg "" height=""52""></img>"
"95","3816638056","ricardogarratdf","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Cuenta oficial. Concejal de la Ciudad de Ushuaia.","http://pbs.twimg.com/profile_images/1321624534827630592/mRX54A1-_400x400.jpg","Ricardo Garramuño","1553","<img src="" http://pbs.twimg.com/profile_images/1321624534827630592/mRX54A1-_400x400.jpg "" height=""52""></img>"
"96","2243864125","Roy_Nikisch","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Soy Militante de la Unión Cívica Radical, fui elegido Diputado en 2013, en 2007 Sen. c., 2003 Goberdor, 1995 Intendente de Tres Isletas. Somos Parte","http://pbs.twimg.com/profile_images/378800000866397918/Sn9BKyTi_400x400.jpeg","Roy Nikisch","212","<img src="" http://pbs.twimg.com/profile_images/378800000866397918/Sn9BKyTi_400x400.jpeg "" height=""52""></img>"
"97","1263993222541586437","pjgalimberti","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Desde 2015 soy Intendente de Chajarí. Presidí la UCR de Entre Ríos (2016-2018) y soy candidato a Diputado ciol por Juntos por Entre Ríos.","http://pbs.twimg.com/profile_images/1437869487517274126/WLS_FnIz_400x400.jpg","Pedro Galimberti","4980","<img src="" http://pbs.twimg.com/profile_images/1437869487517274126/WLS_FnIz_400x400.jpg "" height=""52""></img>"
"98","898273609755570176","8Salism","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"<U+0001F1E6><U+0001F1F7> Escriba <U+270D><U+FE0F>
Mamá de Emilio
Amante de la turaleza <U+0001F342><U+0001F33F><U+0001F332>
Afiliada al PRO
Defensora de la República
Precandidata a Diputado ciol
#juntosporentrerios","http://pbs.twimg.com/profile_images/1421526988364333065/b4NuPuQ8_400x400.jpg","Maria Salis","44","<img src="" http://pbs.twimg.com/profile_images/1421526988364333065/b4NuPuQ8_400x400.jpg "" height=""52""></img>"
"99","1420021835861745667","MarcelaAntola","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"<U+0001F1F5><U+0001F1F1>UCR <U+0001F1E6><U+0001F1F7>Concejal de Gualeguay, mujer, madre de Santiago y Facundo, comerciante, 56 años, precandidata a Diputada ciol Juntos por Entre Ríos","http://pbs.twimg.com/profile_images/1423116399589957638/lcvDgmHu_400x400.jpg","Marcela Antola","174","<img src="" http://pbs.twimg.com/profile_images/1423116399589957638/lcvDgmHu_400x400.jpg "" height=""52""></img>"
"100","177352027","MauricioDavico","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Intendente de Pueblo General Belgrano. Entrerriano 100%. Tengo 36 años. Papá de Satino y Catali. Fundador del partido @NvaGeneracionER","http://pbs.twimg.com/profile_images/1009861524817522688/YCeDnCUM_400x400.jpg","Mauricio Davico","1987","<img src="" http://pbs.twimg.com/profile_images/1009861524817522688/YCeDnCUM_400x400.jpg "" height=""52""></img>"
"101","405772136","BertoneLuis","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Economista, pre candidato a Diputado ciol por La Pampa. Siempre del lado de la libertad. Cambiemos <U+0001F4AA>","http://pbs.twimg.com/profile_images/1354192300893728769/CEC2FAD8_400x400.jpg","Luis Bertone","466","<img src="" http://pbs.twimg.com/profile_images/1354192300893728769/CEC2FAD8_400x400.jpg "" height=""52""></img>"
"102","153459179","martinmaquieyra","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"<U+0001F4AA>Precandidato a Diputado ciol por JxC #UnidosxLaPampa <U+0001F4CC>Integrante de La Generación @lageneraciorg <U+0001F468><U+200D><U+0001F393>Licenciado en Ciencias Políticas.","http://pbs.twimg.com/profile_images/1293698957042999297/f61efbur_400x400.jpg","Martin Maquieyra","3676","<img src="" http://pbs.twimg.com/profile_images/1293698957042999297/f61efbur_400x400.jpg "" height=""52""></img>"
"103","1419677593855463425","Marcelacoli63","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Precandidata a Diputada ciol por La Pampa","http://pbs.twimg.com/profile_images/1421896722452787204/ACRQaZJ8_400x400.jpg","Marcela Coli","8","<img src="" http://pbs.twimg.com/profile_images/1421896722452787204/ACRQaZJ8_400x400.jpg "" height=""52""></img>"
"104","373651434","ineliendo","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"<U+0001F5F3>Precandidata a Diputada ciol por la Salta | Abogada | Defensora de los valores republicanos | Volante por derecha @PROSalta @unrepublica <U+0001F1E6><U+0001F1F7><U+2665><U+FE0F>","http://pbs.twimg.com/profile_images/1398736102886940675/F-Mxahbm_400x400.jpg","Inés Liendo","17467","<img src="" http://pbs.twimg.com/profile_images/1398736102886940675/F-Mxahbm_400x400.jpg "" height=""52""></img>"
"105","2241913434","GonzalezUCR","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Misionero y Radical. 
Precandidato a Diputado ciol
Adelante Misiones <U+23E9> Juntos el Cambio.","http://pbs.twimg.com/profile_images/1420697143346700288/EfaARKEy_400x400.jpg","Gustavo González","1652","<img src="" http://pbs.twimg.com/profile_images/1420697143346700288/EfaARKEy_400x400.jpg "" height=""52""></img>"
"106","740456820","Martirjol","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Concejal por JUNTOS POR EL CAMBIO de la Ciudad de Posadas - Candidato a Diputado ciol - Abogado y Docente @UmFce - Desarrollista - Papa de Lua.","http://pbs.twimg.com/profile_images/1418930296481853449/m-KwVSDA_400x400.jpg","Martin Arjol","2588","<img src="" http://pbs.twimg.com/profile_images/1418930296481853449/m-KwVSDA_400x400.jpg "" height=""52""></img>"
"107","108229928","pedropuertaok","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"El futuro es de los que actúan. #Juntos","http://pbs.twimg.com/profile_images/1417638840009887746/9gWrwv6c_400x400.jpg","Pedro Puerta<U+0001F9C9>","2482","<img src="" http://pbs.twimg.com/profile_images/1417638840009887746/9gWrwv6c_400x400.jpg "" height=""52""></img>"
"108","2646650822","rubleskirolando","CANDIDATXS","CAND_OPO_JXC_db","mongodb+srv://new_user:password_new_123@cluster0.9ujaj.mongodb.net/test","CANDIDATXS",NA,NA,"Peronista. Odontólogo. Ex Director Ejecutivo del PAMI Misones ,Concejal (MC) de la Ciudad de Posadas. Ex Presidente Asoc. Gremial Odontologica","http://pbs.twimg.com/profile_images/488862207065604096/ExXAswVv_400x400.jpeg","Rolando Rubleski","1083","<img src="" http://pbs.twimg.com/profile_images/488862207065604096/ExXAswVv_400x400.jpeg "" height=""52""></img>"
